word,cnt_word
thoughtfulness,1
thoughts,75
thousand,5
thousands,107
thr,5
thrbobkufl,1
thre,1
thread,2
threat,29
threaten,11
threatened,4
threatening,10
threatens,2
threats,9
threshold,3
threw,2
thrh7htvbh,1
thrill,1
thrilled,26
thrillistchi,1
thrive,8
thrived,1
thrives,3
thriving,10
throat,1
throug,1
throughly,1
throw,11
throwback,2
throwbackthursday,4
throwing,5
thrown,9
throws,5
thts,1
thtswhtkelsaid,1
thu,1
thug,2
thuglife602,1
thugs,21
thumbs,2
thumpmomma,1
thunder,8
thunders,1
thur,1
thurs,2
thursday,38
thursdays,1
thutchy5,1
thwart,1
thx,13
thydanielflores,1
ti1h9xt9gx,1
ti27thmzei,1
ti791denty,1
tiaffo,1
tiarardis,1
tibb3bmuvp,1
tibot2bi5l,1
tica1975,1
ticezykkhz,1
tick,1
tickbt5xnh,7
tickbtn8ff,1
tickercandy,1
ticket,20
tickets,88
ticking,2
ticktock,1
tide,6
tide_mann,1
tie,6
tied,11
tiegen,1
tier,2
ties,17
tiexz8yhft,1
tiffany,5
tiffyluck,1
tiger,19
tigers,5
tigerwoods,12
tight,5
tightened,4
tightening,20
tighter,1
tigre_hoy,1
tijfbutler,1
tijuana,1
til,5
till,14
tillerson,11
tillis,2
tim,27
tim_cook,1
timber,2
timbowoods,1
timcarman,1
timcoopertweets,1
timdevaney,1
time,1031
timed,1
timeforprogress,1
timehascome1,1
timeless,2
timeline,1
timelord55,1
timenout,4
times,217
timetable,1
timetogettough,3
timing,11
timjcam,1
timjonescfa,1
timkaine,5
timken,1
timmcginniswpde,1
timmurtaugh,1
timobrien,1
timothymcmanus4,1
timpf,1
timrunshismouth,1
timvincent56,1
timwbyrd,1
tinahillstrom1,1
tingle,1
tinkerbell5999,1
tinpotdicktator,1
tiny,10
tinypurplefishs,1
tip,3
tipo,1
tips,4
tiptoe,1
tire,2
tired,36
tireless,4
tirelessly,4
tirolian2,1
tishamosley15,1
titanicqueen,1
title,2
titoortiz,1
tixs,1
tixxannatrix,1
tiyah_valentina,3
tiyjdtg1aa,1
tj3cnqp3pu,1
tj5s6z2gy7,1
tj6pwm5r1j,1
tj85isbpg8,1
tjeeyy,1
tjfx8xjhdz,1
tjg3kin2q0,1
tjjpy5mm6x,1
tjmj5bhddo,1
tjn5x6hrfg,1
tjoanides,1
tjti7ddtzm,1
tjz6zjvv79,1
tk6mkzpfbl,1
tking,1
tkshfpb8ao,1
tkzbhg7wyd,1
tlaib,10
tlcastle,1
tlfordxx,1
tlggqjahr1,1
tljo8dtvjz,1
tlowery19,1
tlp_trac,1
tlp_tracylee,1
tlqwyiikip,1
tltiger26,1
tmac7771,1
tmadsen32,1
tmautner1211,1
tmav17ugkf,1
tmfawjylgt,1
tmh813,1
tmicruv9uo,1
tmndnpbj3m,1
tmobile,22
tmobilehelp,1
tmobileuk,1
tmoody,1
tmrw,1
tmsy0apflq,1
tmumusor9x,1
tmwj5zj3k0,1
tmynepppm6,1
tmz,1
tmz_sports,2
tn,8
tn2zsewqj5,1
tn_riverfolk,1
tnbiaaxkry,1
tnelly813,1
tnenxt5ntdg,1
tngcbedminster,1
tnjmukimpk,1
tnjt34anik,1
tnmjcrd4ft,1
tntdcvs41w,1
tnuhnw8kll,2
tnvdghxopo,1
tnvolinfl,1
tnxuyfqigd,1
to6s9vimj1,1
toast,3
toasted,2
toaster,1
toby_boyer,1
tock,1
toda,1
today,922
today2,1
todays,4
todayshow,26
todaysrealmusic,2
todd,17
toddinwichita,5
toddlerr,1
toddriddolls,1
toddstarnes,5
toddwmoore01,1
todqiaiq54,1
toeing,1
toffodzyvk,1
toiatsmu4u,2
toilet,2
toj3ecojnz,1
tokindaddy,2
tokyo,4
told,148
toledo,6
toledosnow,1
tolerate,5
tolerated,2
tolerates,1
tom,58
tom38ts,2
tomarrow,1
tombarrackjr,1
tombossert45,1
tombrokaw,1
tomcottonar,3
tomemmer,1
tomevans1972,1
tomfazios,1
tomfitton,78
tomi,1
tomilahren,1
tomlewi86961554,1
tomllamasabc,2
tomlydon,1
tommcclintock,1
tommcpeek,1
tommy,1
tommyhicksgop,1
tommyz63,1
tomnocera,3
tomorrow,338
tomreedcongress,1
tomrichey,1
tomtumillo,2
ton,2
tone,8
toneantone96,1
tones,3
toneu9ogum,1
tongue,1
tonight,533
tonights,3
tonite,5
tons,5
tony,6
tony_leers,1
tonyarolandtr,2
tonyewen,1
tonyinokla2015,1
tonykatz,1
tonymcman,1
tonyparker1981,1
tonyschiano,1
tonyschwartz,3
took,132
tool,19
tools,2
toon,1
tooth,1
top5,1
topcota1sg,3
topdogb24,1
topeka,1
tophercarlton,1
topic,5
topics,12
topnotch,1
topped,2
topping,2
tops,8
topsurveys,1
toq7ddalco,1
toqcudmnar,1
toqkzqgvg7,1
torched,1
tore,2
torifu4vr0,1
torn,2
tornado,1
tornadoes,9
tornadopain,1
toronto,4
torontostrong,1
torres,1
tortured,3
torturing,1
toryireland,2
tossed,1
tossmyjohnson,1
total,379
totaling,1
totalitarians,1
totally,336
totals,1
totaly,1
tote,1
tothetanr,1
totrump,1
touch,18
touched,6
touches,3
touching,3
tough,198
toughen,1
tougher,30
toughest,3
toughness,3
toughpresident,1
toughtimes,1
tour,25
toured,2
touring,4
tourism,1
tourist,2
tourists,3
tournament,4
tournaments,1
tours,2
touted,1
touting,1
touts,3
tova,1
tower,63
towering,1
towers,3
town,31
townhall,2
towns,5
township,5
tox0vh5bbd,1
toxic,2
toxmaster,2
toy,1
toyota,7
toyotacenter,1
toypilavzla,3
toys,1
tp4bkvtobq,1
tpa,1
tperkins,2
tpfa_kathya_1,1
tpgraf82,4
tpiiyk4dyc,1
tpinsidr,1
tpp,24
tppatriots,1
tps,1
tpusa,5
tpv3w18bw6,1
tpxmok70ug,1
tpz7eqjluh,1
tq2lecxgfi,1
tq5xepaixn,1
tqcnawjp5l,1
tqej1eulvl,1
tqfbtg9phc,1
tqogtwrebl,1
tqzdixay5t,1
tr,1
tr123xyz,1
tr1iloolub,1
tr3hqqywvv,1
tr3s3can,1
tra,1
traapgawddd,1
trace,1
traceadkins,1
traceclmbs82,1
track,34
tracker,1
tracking,4
tracks,4
traction,1
tractors,1
tracyholland1,1
trade,433
tradecraft,1
tradedeals,1
trademarked,1
trading,9
tradingforex24,1
tradingstreetco,1
tradition,7
traditional,8
traditions,1
traffic,10
trafficked,1
traffickers,11
trafficking,24
tragedies,3
tragedy,18
tragic,15
tragically,1
trai,1
trail,19
trailblazer,1
trailblazing,1
train,31
trained,8
training,10
trainor_chris,1
trains,2
trainwreck,1
traitor,4
traitors,3
trajectory,1
tramp,1
trampled,2
tran,1
tranerofmonstrs,1
trans,7
transaction,7
transactions,3
transcribed,3
transcript,76
transcripts,24
transcrpt,1
transfer,2
transferred,1
transferring,2
transfers,2
transform,3
transformation,1
transforming,2
transgender,2
transit010,1
transition,8
transition2017,1
translate,1
transpaency,1
transparency,27
transparent,7
transplant,1
transport,1
transportation,2
trap,6
trapman2000,1
trash,5
trashes,1
trashing,4
trashy,2
traunch,1
travel,24
travelbabe78,1
traveled,6
traveler,3
travelers,1
travelerschoice,2
traveling,7
travelled,2
travellers,1
travelling,1
travels,3
travesty,5
travis,2
travis_temple,1
travyj1,1
treacherous,1
tread,2
treading,1
treason,20
treasonous,8
treasure,9
treasurer,2
treasury,12
treasuryspox,2
treat,27
treated,82
treaties,1
treating,8
treatment,12
treatments,4
treats,4
treaty,5
tree,5
treeted,1
trek,1
trekwolf164,1
tremendous,160
tremendously,3
trend,6
trending,4
trey,6
trhdesign55,1
trial,12
trials,2
tribal,1
tribe,1
tribulations,1
tribune,2
tribute,19
tributes,1
trice,1
tricianc1,1
trick,11
tricks,8
tricky,1
trident,2
tried,51
tries,15
trigger,1
triggered,6
trill,1
trillacamila,2
trillion,35
trillions,9
trio,3
trip,38
tripadvisor,5
triple,4
trips,2
trish,1
trish_regan,11
trishregan,2
tristan,1
tristandixon17,1
tritu71ny2,1
triumph,7
triumphant,1
triumphs,2
trivial,2
trkj5lgxup,1
trm7kucrsu,1
trmmb5oofs,1
trof5ivmwq,1
troll,1
trolling,1
trong,1
troop,2
trooper,1
troopers,1
troops,47
trophy,9
tropic,1
tropic20,1
tropical,13
troubic,1
trouble,32
troubled,2
troublemaker,2
troublemakers,4
troubling,2
trough,1
trounced,2
trouncing,1
trove,2
troy,23
troy_balderson,5
troybalderson,1
troyconway,2
trqa75kxln,1
trrdr0nlpm,1
trscoop,2
trtfka8bgj,1
tru,1
trublumajority,1
truce,1
truck,5
truckers,1
trucking,1
trucks,4
trudeau,5
trudlun,1
trudyunis,1
true,356
trufacts_101,1
truly,173
trum,1
truman,4
trumka,3
trump16,14
trump2,1
trump2015,1
trump2016,778
trump2016donald,1
trump2016online,1
trump2020,10
trump2020landslide,1
trump360,1
trump4potusplz,1
trump4president,7
trump4prez,6
trump4vets,1
trump_in_2016,1
trump_ireland,1
trump_supporter,1
trump_videos,1
trump_world,1
trumpachusetts,1
trumpadvice,6
trumpalabama,1
trumparmy,3
trumpatrjc,1
trumpboom,1
trumpcard,2
trumpcares,1
trumpchicago,17
trumpcollection,8
trumpcountry,1
trumpcruz2016,1
trumpdc,2
trumpdemocrats,1
trumpdog,1
trumpdoonbeg,2
trumpdoral,43
trumped,3
trumpenomics,1
trumper,10
trumpers,14
trumpets,2
trumpettes16,2
trumpfan,1
trumpferrypoint,22
trumpfix,2
trumpforamerica,1
trumpforpresident,37
trumpforpresident2016,2
trumpforprez,4
trumpfortriumph,1
trumpgasm,1
trumpgolf,9
trumpgolfdc,2
trumpgolfla,12
trumpgolfphilly,1
trumphiant2016,2
trumphotel,1
trumpinal,1
trumpinaug,1
trumpinstagram,1
trumpintrealty,1
trumpiowa,2
trumpisawesome,1
trumpisawinner,1
trumpismyhero,1
trumpisright,1
trumpiswithyou,1
trumplasvegas,9
trumpleeds2016,1
trumplican2016,2
trumplife,1
trumpmeister,2
trumpminneapolis,3
trumpmobile,1
trumpmypresident,2
trumpnation,1
trumpnationalcharlotte,1
trumpnationalla,1
trumpnationalny,2
trumpnewmedia,3
trumpnewyork,8
trumpnh,1
trumpnow,1
trumpocrats,1
trumpon,1
trumponcnn,1
trumponly,1
trumponomics,2
trumponsnl,2
trumpophobes,1
trumpornobody2016,1
trumppanama,2
trumppence16,34
trumppence2016,2
trumppets,1
trumppotus2016,1
trumprally,9
trumprallyal,1
trumprallydallas,3
trumprink,1
trumprocks,1
trumprocksamerica,1
trumps,22
trumpscotland,9
trumpsguccigirl,1
trumpsmyhomeboy,1
trumpsoho,10
trumpspeech,1
trumpstudents,2
trumpstump2016,1
trumpsupporters,1
trumpswagger,1
trumptbird,1
trumptennis,1
trumptforpresident,1
trumpthecompetition,1
trumptime,1
trumptoday,5
trumptoronto,13
trumptower,3
trumptowerny,12
trumptowernyc,1
trumptowerpde,1
trumptrain,38
trumptrain2016,1
trumptrainrider,1
trumptrainsnl,2
trumpturnberry,8
trumpu,1
trumpusa16,2
trumpvancouver,1
trumpvictory16,1
trumpvlog,6
trumpwaikiki,10
trumpwarroom,14
trumpwomenstour,1
trumpwon,2
trumpworthy,1
trumpy,3
trumpy17,1
trus,1
trusselise,2
trust,41
trusted,12
trusts,1
trustworthy,2
truth,167
truth_or_rumor,2
truther,1
truthful,8
truthfully,1
truthfulness,2
truthhurts,1
truthinvest,2
truthisall1,1
truths,2
truthshallbe,1
truthtrump,1
truvaftpcd,1
trv1hj9hri,1
trw7fb7tys,1
try,87
tryeye,1
trying,194
tryme,1
ts,1
ts01171980,1
ts6mwn2oth,1
tsa,2
tsettles14,1
tsh8kds8qs,1
tshakro,2
tsi0yp2ll9,1
tsiaghbfm7,1
tsimiawixh,1
tsipras,2
tsn_mprabhu,2
tspfbn6rux,1
tsrfghb7l2,1
tsrowan,3
tsunami,1
tsuu2xe7em,1
tsvwamdxba,1
tt09ovd5r8,1
tt0bbfx0pv,1
tt29wgelut,1
ttcxcg0jdu,1
ttg7lvbdo2,1
tthompson67,1
ttlmginkda,1
ttmdfi4bv0,1
ttonight,1
ttovm9t3hg,1
ttqy5yjdku,1
ttsincward,1
ttump,1
ttvgxbww5n,1
ttwa6mymgr,1
ttwwvrtjwe,1
tu,1
tu0iw3gi9v,1
tu0u3axqqp,1
tube,1
tubes,3
tuckahoetommy,1
tucker,3
tuckercarlson,39
tucson,2
tudwrg6rsd,1
tudybone4,1
tudyzrc6w0,1
tue,2
tuertaorsini,1
tues,1
tuesday,88
tuesdays,2
tuey635mav,1
tugccsxvoy,1
tuggers56,1
tuition,3
tujwdwcgd3,1
tula2nails,1
tulsa,3
tulsi,2
tumble,3
tumbling,1
tump2016,5
tune,40
tuned,36
tuning,4
tunnel,2
tunnels,3
tunqepu8vk,1
tuohy,5
tupelo,1
tuptn3rw0o,1
turbines,1
turf,2
turkey,76
turkeyofmurica,1
turkish,8
turks,2
turley,3
turmoil,8
turn,78
turnaround,4
turnberry,36
turnberrybuzz,14
turnbull,1
turnbullmalcolm,3
turned,61
turner,2
turning,33
turnout,9
turnouts,1
turns,16
turnttrump,1
tusk,1
tuvarkz,1
tuz35bkd9j,1
tv,72
tv0fnezxse,1
tv7ihuvmfs,1
tv9nan5m2g,1
tvanews,1
tvdiva_critic,1
tvecboaqdm,1
tvegan,1
tvex5w2zqh,1
tvfgm4tqkj,1
tvgeek,1
tvgrapevine,1
tvhhipsrfo,1
tvleh4ncxt,1
tvnewshq,3
tvoyxgsbsv,2
tvspvxomve,1
tvwith,1
tw,1
tw0qwtiud6,1
tw4woli4vu,1
twab8u9kis,1
twain,3
twallma,1
tweak626,1
tweaked,1
tweedledum,1
tweeps,2
tweet,29
tweet2u2,1
tweet4upatriots,1
tweeted,8
tweetgate,1
tweeting,26
tweets,25
tweetybird2009,1
twendency,1
twendencyusa,2
twice,17
twigakjs3s,1
twillnurse,1
twincity1982,1
twinkle_s,1
twirl,1
twist,4
twisted,2
twister2445,1
twits,1
twitter,77
twitternyc,4
twj,1
twlhb,1
twlpmiab78,1
twndnrfyo1,1
twojjrs,1
twqm8av9p4,1
twrfy1ryy8,1
twslpjpqg0,2
twtravelnews,1
twunktgbnb,1
twytter14,1
twzktpyayr,1
tx,9
tx01,1
tx5snacaas,1
txblondegrad,1
txealrz4uy,1
txfzdyyioe,1
txjssrom64,1
txpatriotspac,2
txrandy14,1
txsecofstate,1
ty,6
ty0,1
ty3vyumphm,1
ty8as4sygy,1
tycoon,2
tyga4vtjlt,1
tying,1
tykj3krdoc,1
tykxct5ztg,1
tylbabg4jf,1
tyler,3
tyler_burkecre,1
tylerleesmit,1
tyllhxjhc7,1
tylq2w42y5,1
tyngsboro,1
tyomvujv0v,1
type,9
types,5
typical,8
typically,4
tyqbvvmbn4,1
tyrone_deverger,1
tyrus,1
tysm,1
tyson,4
tytan01,2
tz2pq2xett,1
tzard000,1
tzbxilvw1b,1
tzf8uwqo4l,1
tzhhk7xiyq,1
tzhtny48nq,1
tzkiq4iled,1
tzn1980,1
tzt3xckp1c,1
tzu,1
tzuxn715fq,1
tzvn9qgpfs,1
tzxmiouwom,1
tzztn3udys,1
tzzx97fu1n,1
u0indtya9f,1
u0w99gfyke,1
u1hodmuuh3,1
u1itlmcbac,1
u1kblmwhni,1
u1surw5j6g,1
u25yi5t7e8,28
u25yi6aivg,5
u28hnptjm9,1
u2nt1h7a3x,1
u2nt1hpavv,1
u2to514dnq,1
u2wqondgqm,1
u2xem2vdjk,1
u40uq0uvgl,1
u4ajbjoa2g,1
u4j2avdt65,1
u4pig5lplx,2
u4qcxps6qb,1
u5ai1pupvv,1
u5xlrdrx8p,1
u6bjbpu30t,1
u6oocwgepe,1
u6tfv93ddg,1
u7g3tr4nfs,1
u7jppgszvn,1
u7vrg7jncp,1
u7wxkro6kx,5
u8hhrrrfmp,1
u8inojtf6d,1
u8jlorobca,1
u8ms9k45fx,1
u96iaaghld,1
u9a8ybmb6o,1
u9fkm1ayze,1
u9l0ja3frk,1
u9zgijgle3,1
u_s_steel,2
ua1lz0eoao,1
uaagxl5byr,1
uagolf,1
uamcsrx4ym,1
uaoqshboqb,1
uaruxlir8b,1
uasva4gd4r,1
uaw,5
ub7fx7a835,1
ub8xqapdzz,1
ubbsfohmm7,1
uber,1
ubilfwmcyk,1
ubjveecsom,1
ubprpuwhq9,1
ubqphoogi8,1
ubszozb20g,1
uby7qu2fmt,1
uc81dzhbu2,1
uc9txu7o8g,1
ucbobppwba,1
ucla,2
ucxotftegm,1
ud8at1orf8,1
udacity,1
udlybnzgwz,1
udozzisjha,1
uds8odh3a4,1
udv6oyf0zr,1
udwqf4iziz,1
udxp5mr8bc,1
ue5gcm5npw,1
ue5jezy85v,1
uei4u4lpts,2
uelgslsoj8,1
ueq7cbog9y,1
uezoroqhtw,1
uf6b1sdc4r,1
uf9606084212012,1
uf9iwni1ph,1
ufbkeecm2v,1
ufc,5
ufc244,2
ufclfkefrn,1
ufd7tsgyax,2
ufdlwtwbeq,1
ufdvzesdfd,1
ufhailhoce,1
ufjwjjukld,1
ufmonzza7n,1
ufnwzcpt0f,1
ufoteqd8ya,1
ug3daskmuc,1
ugajrawexx,1
ugakasie,1
uganda,2
ugly,4
uglywewe,1
ugqamarpkr,1
ugtfauxzcr,1
uh,1
uh5gh7bhe0,1
uh6h74qshv,1
uhdlyi82ua,1
uhgtuvyric,1
uhigj6pe3e,1
uhkaalvult,1
uhl3vupleq,1
uhqpbzwhhs,1
uhrtgs88b5,1
uhtjbuwy2h,1
ui6tmyh5ka,1
ui8bubj7yr,1
ui9tsfmcs8,1
uiaenhqopk,1
uicdncftjs,2
uikwwnmwr7,1
uiloprten9,1
uimcfhmtmu,1
uiq9llzwec,1
ujcqbqyywr,1
ujdwssfhbx,1
ujfipzp1fa,1
ujgdehsk7c,1
ujnmdnvkuv,1
ujrfwvp0vc,1
uju4zrzxl8,1
ujxjq96r7e,1
ujz3jeniyo,2
uk,13
uka2f9vtpl,1
ukcatwoman52,3
ukcda8rxon,1
ukenyatta,1
ukg55pznwu,1
ukh5scffrv,1
ukirguatrz,1
ukjp6au0hz,1
ukomuj0zul,1
ukrai,1
ukrain,1
ukraine,128
ukrainescandal,1
ukrainian,60
ukrainians,5
ukranian,1
ul,1
ul6t60ttjp,1
ulerceocgx,1
ulqagiatxi,1
ulqwgkurcj,1
ultimate,11
ultimate_tree,1
ultimately,9
ultra,3
ultradave1951,1
uludoheib2,1
ulysses,1
ulzjy5mjw3,1
um,3
um3yj6luid,1
um5wjxeekr,1
um5wjxwfbz,1
umakemeill,1
umass,2
umassamherst,1
umj6hklx4a,1
umlm0gd3lx,1
umpteenth,1
umrhhx5il0,1
umvqtnn2r7,1
umy6koistu,1
una,2
unable,39
unacceptable,11
unaccepting,1
unaccompanied,1
unaccounted,1
unaffiliated,1
unaffordable,2
unanimous,4
unanimously,4
unannounced,1
unappreciated,1
unarmed,1
unattractive,1
unauthorized,4
unaware,2
unbalanced,3
unbearable,1
unbecoming,1
unbeknownst,1
unbelievable,44
unbelievably,7
unbiased,3
unbreakable,2
unbridled,1
unbroken,1
uncertainty,2
unchallenged,2
unchecked,8
unclassified,1
unclassify,1
uncle,1
uncle_jimbo,1
unclelouie,1
uncomfortable,2
uncommon,1
unconstitutional,13
uncontrollable,2
unconventional,1
uncorroborated,1
uncovered,10
uncovers,2
undcvieiml,1
unde,1
undecided,1
undecideds,1
undengel,1
underachieving,1
undercover,2
undercut,1
undercutting,1
underestimate,7
underestimated,3
underhanded,1
underlings,1
underlying,6
undermine,5
undermined,2
undermines,2
undermining,1
underneath,2
underperforming,1
underpinnings,1
understand,67
understanding,13
understands,22
understatement,3
understood,10
undertake,1
undertones,1
underway,11
undetected,1
undetermined,1
undisputed,1
undivided,1
undo,6
undo1krfus,1
undocumented,4
undoing,1
undoubtedly,1
unearthed,1
unelectable,4
unelected,1
unempl,1
unemploy,1
unemployed,2
unemployment,124
unending,1
unenthusiastic,1
unequal,1
unequivocal,1
unethical,5
unexpected,3
unexpectedly,1
unexploded,1
unfailing,1
unfair,99
unfairly,25
unfairness,6
unfavorably,1
unfettered,1
unfilled,1
unfiltered,1
unfit,9
unfolding,2
unforced,2
unforgettable,2
unforgivable,1
unfortunate,4
unfortunately,20
unfounded,1
unfreakinbelievable,1
unfreedom,3
unfunded,4
unfunny,2
unfuojxul1,1
unga,18
unglued,1
ungrateful,4
unhappy,11
unheard,6
unhelpful,1
unhinged,12
uni,1
unicurls,1
unidos,1
unification,2
unified,9
uniform,11
uniformly,1
uniforms,1
unify,2
unifying,2
unilaterally,2
unimaginable,2
unimpeded,2
uninsured,4
uninterested,1
uninvolved,1
union,78
unionleader,13
unions,10
unionstation,1
unique,2
unique4x,1
uniquecaptures,2
unit,4
unite,9
united,568
unitedcitizen01,2
unites,1
uniting,1
units,1
unity,21
univ,2
universal,4
universe,17
universities,5
university,25
universo,1
univision,19
unjustified,1
unknown,4
unknown_resist,1
unlawful,9
unlawfully,1
unle,1
unleash,5
unleashed,5
unleashes,2
unleashing,3
unleashingamericanenergy,1
unless,31
unlike,32
unlikely,4
unlimited,16
unload,1
unloads,1
unlock,1
unlocked,2
unloyal,1
unmanned,2
unmasked,1
unmasking,7
unmatched,6
unmistakably,1
unnamed,6
unnecessary,10
unnerving,1
unnoticeable,1
unofficial,1
unofficially,2
unopposed,1
unpaid,1
unparalleled,4
unpardonable,1
unpatriotic,3
unplannedmovie,1
unpleasant,3
unpopular,8
unpopularity,1
unprec,1
unprecedented,36
unpredictable,2
unprofessional,5
unproven,1
unqualified,5
unquestionably,3
unreal,6
unredacted,6
unregistered,1
unregulated,1
unrelated,10
unrelenting,3
unreported,2
unrepresentative,1
unresolved,1
unrest,1
unrevealed,1
unsafe,9
unsalvageable,1
unscheduled,2
unscripted,1
unsealed,1
unsecure,1
unsigned,1
unsolved,2
unsourced,2
unspeakable,2
unspoken,1
unstable,3
unstoppable,5
unsubstantiated,3
unsuccessful,1
unsuccessfully,4
unsuspecting,1
unsustainable,1
untalented,4
untaxed,1
unthinkable,8
unthinkably,1
unto,2
untouched,1
untrue,10
untrusting,1
untruth,1
untruthful,3
unurpls8lc,1
unusable,2
unused,3
unusual,1
unveil,3
unveiled,1
unveiling,1
unveils,2
unverifiable,2
unverified,8
unwanted,1
unwarranted,1
unwatchable,7
unwavering,3
unwell,1
unwilling,9
unwise,1
unwisely,1
unyielding,3
uo287zgvvq,1
uo51yn5ptx,1
uoc8xu11z3,1
uodsmp0oto,1
uoetbuqfhe,1
uokcey7e4n,1
uolrs3at6w,1
uophclghph,1
uoy4uj41jf,1
up8dhqulz4,1
up95m0sirp,1
upao2eddvb,1
upcoming,15
update,29
updated,7
updates,8
updating,2
upended,2
upfront,1
upgrades,1
upheld,1
uphold,4
upholding,1
upholds,2
uplift,1
uplifted,1
upper,1
upping,1
upq3lkuupm,1
upqsvbhrqj,1
uproar,1
upry9xgk5a,1
ups,2
upset,22
upsetnavyvet,2
upside,4
upstage,1
upstairs,2
upstanding,1
upstate,5
upupup,1
upurdegt8h,1
upward,5
uq6vncyhlj,1
uqerqwegqf,1
uqkw16u3kz,1
uqmw5flmxw,1
uqn6rrc9xw,1
uqrccwmjhq,1
ur,19
ur0eetseno,1
ur1qgg291z,1
uranium,13
urban,5
urbandale,1
urbandaleschool,1
urbtigxag9,1
urge,2
urged,3
urgency,1
urgent,5
urges,2
urging,9
urj3tic2e3,1
urjvn8owoe,1
urralgihr1,1
urrr7vnscj,1
uruguay,2
urxycd3hbz,1
usa,297
usaatunga,5
usable,1
usacehq,2
usadjt2016,1
usafordjtrump,1
usage,1
usaid,2
usaidmarkgreen,1
usain,1
usairforce,3
usambisrael,4
usambjapan,2
usambpoland,1
usambuk,1
usarestoring,1
usarmy,5
usatoday,8
usatopinion,2
usatrumpdiva,1
usatrusttrump,1
usbpchief,1
usc,1
uscg,12
uscgacademy,1
uscglosangeles,2
uschamber,3
uscis,1
usclarry,1
usdol,1
use,160
useable,1
used,147
usedgov,3
useless,3
usembassyfrance,1
usembassyjerusalem,1
usembassytokyo,2
usembassywarsaw,1
user9888,1
userback,1
username,1
uses,11
usforcesjapan,3
usga,4
ushe,1
usher,1
ushered,1
using,78
usitc,1
usjvszlb3y,1
usm,1
usmc,7
usmc242,1
usmca,68
usmcan,1
usmcanow,3
usminority,21
usnationalguard,2
usnavy,14
usnewstravel,1
usplaymoney,3
usq2z344xp,1
usreplong,1
uss,7
ussarizona,3
ussboxer,1
ussfitzgerald,1
ussgeraldrford,3
ussiowa,2
ussjohnfinn,1
ussjohnsmccain,2
ussoccer,1
usss,3
usstatevisi,1
usstatevisit,3
usswasp,1
ussyorktown,2
ustraderep,2
ustreasury,3
usual,35
usually,5
usuallybogey,1
usun,1
usurpation,1
usurpers,1
usvi,2
uswomensopen,6
ut,2
ut3kvbfimb,1
ut4k4fh88y,1
ut5s45g1h7,1
utah,21
utah4trump,1
utahcaucus,2
utahgop,1
utahprimary,1
utbqlgryjh,1
utcaucus,2
utcrxykurw,1
utcxpbwpve,1
utilities,1
utilized,2
utkarsh_chheda,1
utmlcpgngu,1
utmost,1
utrl0unqau,1
utsiivqpkt,1
utter,1
uttered,1
utwey,1
utyolo7wgf,1
uu44m,2
uug2gu0ttg,1
uuit2hwmhw,1
uujvhkk1qr,1
uuncl1hpak,1
uunwotvxbv,1
uuwrk7rugk,1
uuxwaadmov,1
uv1xwdd7wf,1
uv345jyddf,1
uv8xgzpshu,1
uvbgpxzico,1
uvbntnsxgl,1
uvh2bkqrhf,1
uvhbc0jnxd,1
uvkt1go6nt,1
uvmusn4bmv,1
uvn3kud2dv,1
uvn95nb6m0,2
uvn95nsiaa,1
uvp03n7dqq,1
uvzwtykv1e,1
uwejqnbexe,1
uwfiqedsay,1
uwhphnxiil,1
uwillwin,1
uwpdgjg99f,1
uwtkkhho3c,1
uwuhhs6y0u,1
uwyangv8ir,1
ux86des4c5,1
uxbpyeerum,1
uxcazvkb32,1
uxe7marizi,1
uxhfbhj2p0,1
uxiebmttrl,1
uxmn6hyyqf,1
uxooivgfiv,1
uxpg4wwr4c,1
uxuxwj1rbv,1
uxvq4b1iws,1
uxzco19cxt,1
uyehgch4hl,1
uymslyv7jq,1
uyq4styb0l,1
uytxiz0usp,1
uywjrtzkae,1
uyxre0ei92,1
uyyoacxuqu,1
uz03gjdvov,1
uz5nzuuqkq,1
uzbekistan,1
uzbom21pug,1
uzitwkqqza,1
uzndijiqjm,1
uzp0ivvrp0,1
uzpkjqogzy,1
uztyay1ba6,1
v0d4cus1xf,1
v0df83zlgk,1
v0n9zf1tts,2
v0na0xeohu,1
v0saoveaob,1
v0wgvwewtn,1
v1e0d0ahho,1
v1rvxeeuso,1
v1ur63cqlk,1
v1wz2qyuze,1
v23jcl4teq,1
v2ejh0twes,1
v35qvcn8m6,1
v3aoj9ruh4,1
v3hpkopbik,1
v3oazjwqeo,1
v3y6exaqgy,1
v40n8rxgti,1
v48wkd9tot,1
v4sa,4
v561vxrpzx,1
v5dv6fkzes,1
v5imxsp9zi,1
v5o8ggloik,1
v5wrd9hcyt,1
v6eb2oqmeo,1
v6fte4inkb,1
v6fxxefsvd,1
v6tp55drac,1
v7dsxr3thi,1
v7sqt7ddwk,1
v84qfn4oz1,1
v8j0r64j7h,1
v8kfvhqnxe,1
v8txj3kvlz,1
v8vlxdd0fo,1
v92pkdhbg6,2
v96l7tufwy,1
v9gltwj6gy,1
v9tgeo8my4,1
va,41
va4rhfo9eh,1
va9fhbyji0,1
vaaccountability,1
vacancies,1
vacation,11
vacations,3
vaccinated,1
vaccine,1
vaccines,2
vacuum,1
vader,1
vadym,2
vagpoop,1
vagrancy,1
vain,3
valdizzlebitch,1
valdosta_monkey,1
valenti317,2
