,source,text,date,retweet_count,favorite_count,id_str,time
15176,Twitter for iPhone,"The European Union makes it impossible for our farmers and workers and companies to do business in Europe (U.S. has a $151 Billion trade deficit), and then they want us to happily defend them through NATO, and nicely pay for it. Just doesn’t work!",2018-07-10,24458,99823,1016757033071079424,18:52:21.000000
15179,Twitter for iPhone,"I am in Brussels, but always thinking about our farmers. Soy beans fell 50% from 2012 to my election. Farmers have done poorly for 15 years. Other countries’ trade barriers and tariffs have been destroying their businesses. I will open...",2018-07-11,17371,81131,1017025845905494016,12:40:31.000000
15188,Twitter for iPhone,"As I head out to a very important NATO meeting, I see that FBI Lover/Agent Lisa Page is dodging a Subpoena &amp; is refusing to show up and testify. What can she possibly say about her statements and lies. So much corruption on the other side. Where is the Attorney General? @FoxNews",2018-07-12,18572,81600,1017286281867481088,05:55:24.000000
15201,Twitter for iPhone,"The Stock Market hit 25,000 yesterday. Jobs are at an all time record - and that is before we fix some of the worst trade deals and conditions ever seen by any government. It is all happening!",2018-07-14,23753,111378,1018069319702458368,09:46:55.000000
15232,Twitter for iPhone,So many people at the higher ends of intelligence loved my press conference performance in Helsinki. Putin and I discussed many important subjects at our earlier meeting. We got along well which truly bothered many haters who wanted to see a boxing match. Big results will come!,2018-07-18,20814,90828,1019520574371123200,09:53:41.000000
15252,Twitter for iPhone,"....proliferation, cyber attacks, trade, Ukraine, Middle East peace, North Korea and more. There are many answers, some easy and some hard, to these problems...but they can ALL be solved!",2018-07-19,16336,72109,1019937445356474368,13:30:11.000000
15259,Twitter for iPhone,So important. Should have been done years ago! https://t.co/TFIqsaZWBt,2018-07-20,12881,56868,1020316352140185600,14:35:49.000000
15289,Twitter for iPhone,"Countries that have treated us unfairly on trade for years are all coming to Washington to negotiate. This should have taken place many years ago but,
as the saying goes, better late than never!",2018-07-24,21414,100190,1021713905020817408,11:09:12.000000
15302,Twitter for iPhone,"“The Russia Hoax, The Illicit Scheme To Clear Hillary Clinton &amp; Frame Donald Trump” is a Hot Seller, already Number One! More importantly, it is a great book that everyone is talking about. It covers the Rigged Witch Hunt brilliantly. Congratulations to Gregg Jarrett!",2018-07-25,23880,86911,1021924262045802496,01:05:05.000000
15308,Media Studio,The United States and the European Union have a $1 TRILLION bilateral trade relationship – the largest economic relationship in the world. We want to further strengthen this trade relationship to the benefit of all American and European citizens... https://t.co/4zlmEEtCpG,2018-07-25,18450,71266,1022224319336726528,20:57:24.000000
15312,Twitter for iPhone,"Great meeting on Trade today with @JunckerEU and representatives of the European Union. We have come to a very strong understanding and are all believers in no tariffs, no barriers and no subsidies. Work on documents has already started and the process is moving...",2018-07-25,13051,60165,1022265839104483328,23:42:23.000000
15316,Twitter for iPhone,Great to be back on track with the European Union. This was a big day for free and fair trade!,2018-07-26,21560,105281,1022285656637300736,01:01:08.000000
15324,Twitter for iPhone,".@AlanDersh, a brilliant lawyer, who although a Liberal Democrat who probably didn’t vote for me, has discussed the Witch Hunt with great clarity and in a very positive way. He has written a new and very important book...",2018-07-26,16652,72787,1022614701665148928,22:48:38.000000
15335,Twitter for iPhone,".@Troy_Balderson of Ohio is running for Congress - so important to the Republican Party. Cast you early vote or vote on August 7th. Troy is strong on crime and borders, loves our Military, our Vets and our Second Amendment. He has my full and total Endorsement!",2018-07-27,12197,47293,1022873937561243648,15:58:45.000000
15363,Twitter for iPhone,".@Troy_Balderson of Ohio is running for Congress - so important to the Republican Party. Troy is strong on crime and Borders, loves our Military, our Vets and our Second Amendment. Troy will strongly protect...",2018-07-30,8773,38263,1024059143110451200,22:28:20.000000
15399,Twitter for iPhone,Incredibly beautiful ceremony as U.S. Korean War remains are returned to American soil. Thank you to Honolulu and all of our great Military participants on a job well done. A special thanks to Vice President Mike Pence on delivering a truly magnificent tribute!,2018-08-02,17350,86814,1024860399458508800,03:32:14.000000
15408,Twitter for iPhone,When the House and Senate meet on the very important Farm Bill – we love our farmers - hopefully they will be able to leave the WORK REQUIREMENTS FOR FOOD STAMPS PROVISION that the House approved. Senate should go to 51 votes!,2018-08-02,13769,63019,1025093306664009728,18:57:44.000000
15419,Twitter for iPhone,"Almost 500,000 Manufacturing Jobs created since I won the Election. Remember when my opponents were saying that we couldn’t create this type of job anymore. Wrong, in fact these are among our best and most important jobs!",2018-08-03,22625,98844,1025516607886577664,22:59:47.000000
15429,Twitter for iPhone,"....Tariffs will make our country much richer than it is today. Only fools would disagree. We are using them to negotiate fair trade deals and, if countries are still unwilling to negotiate, they will pay us vast sums of money in the form of Tariffs. We win either way......",2018-08-04,17819,81002,1025833273191264256,19:58:06.000000
15457,Twitter for iPhone,.....Congratulations to Troy Balderson on a great win in Ohio. A very special and important race!,2018-08-08,16811,83437,1027031293220061184,03:18:36.000000
15492,Twitter for iPhone,"Many @harleydavidson owners plan to boycott the company if manufacturing moves overseas. Great! Most other companies are coming in our direction, including Harley competitors. A really bad move! U.S. will soon have a level playing field, or better.",2018-08-12,18412,84447,1028626569475051520,12:57:39.000000
15511,Twitter for iPhone,Tom Fitton of Judicial Watch: “The Strzok firing is as much about the Mueller operation as anything else. There would be no Mueller Special Councel to investigate so called collusion but for the machinations of Strzok &amp; his colleagues at the top levels of the FBI. We know this...,2018-08-14,18871,75498,1029321624603054080,10:59:33.000000
15673,Twitter for iPhone,"The Fake News Media worked hard to get Tiger Woods to say something that he didn’t want to say. Tiger wouldn’t play the game - he is very smart. More importantly, he is playing great golf again!",2018-08-27,30710,154072,1034072454086447104,13:37:39.000000
15685,Twitter for iPhone,I smile at Senators and others talking about how good free trade is for the U.S. What they don’t say is that we lose Jobs and over 800 Billion Dollars a year on really dumb Trade Deals....and these same countries Tariff us to death. These lawmakers are just fine with this!,2018-08-28,24056,89711,1034445783876161536,14:21:08.000000
15709,Twitter for iPhone,"STATEMENT FROM THE WHITE HOUSE

President Donald J. Trump feels strongly that North Korea is under tremendous pressure from China because of our major trade disputes with the Chinese Government. At the same time, we also know that China is providing North Korea with...",2018-08-29,15918,61394,1034914371099676672,21:23:08.000000
15711,Twitter for iPhone,"...of money on joint U.S.-South Korea war games. Besides, the President can instantly start the joint exercises again with South Korea, and Japan, if he so chooses. If he does, they will be far bigger than ever before. As for the U.S.–China trade disputes, and other...",2018-08-29,10310,45102,1034914377768620032,21:23:10.000000
15747,Twitter for iPhone,"There is no political necessity to keep Canada in the new NAFTA deal. If we don’t make a fair deal for the U.S. after decade of abuse, Canada will be out. Congress should not interfere with these negotiations or I will simply terminate NAFTA entirely &amp; we will be far better off..",2018-09-01,916,2954,1035905260773105664,15:00:35.000000
15748,Twitter for iPhone,"There is no political necessity to keep Canada in the new NAFTA deal. If we don’t make a fair deal for the U.S. after decades of abuse, Canada will be out. Congress should not interfere w/ these negotiations or I will simply terminate NAFTA entirely &amp; we will be far better off...",2018-09-01,25981,105815,1035905988682018816,15:03:28.000000
15749,Twitter for iPhone,"....Remember, NAFTA was one of the WORST Trade Deals ever made. The U.S. lost thousands of businesses and millions of jobs. We were far better off before NAFTA - should never have been signed. Even the Vat Tax was not accounted for. We make new deal or go back to pre-NAFTA!",2018-09-01,19907,81782,1035908242277376000,15:12:25.000000
15799,Twitter for iPhone,"Cosumer confidence highest in 18 years, Atlanta Fed forecasts 4.7 GDP, manufacturing jobs highest in many years. “It’s the story of the Trump Administration, the Economic Success, that’s unnerving his detractors.” @MariaBartiromo",2018-09-06,19110,76621,1037664539284844544,11:31:19.000000
15815,Twitter for iPhone,"We are breaking all Jobs and Economic Records but, importantly, our Country has TREMENDOUS FUTURE POTENTIAL. We have just begun!",2018-09-08,24477,103159,1038439687252307968,14:51:29.000000
15825,Twitter for iPhone,“Ford has abruptly killed a plan to sell a Chinese-made small vehicle in the U.S. because of the prospect of higher U.S. Tariffs.” CNBC.  This is just the beginning. This car can now be BUILT IN THE U.S.A. and Ford will pay no tariffs!,2018-09-09,20383,84225,1038786434306650112,13:49:20.000000
15835,Twitter for iPhone,The White House is running beautifully. We are making some of the greatest and most important deals in our countries history - with many more to come. Big progress!,2018-09-10,6,7,1039113964892966912,11:30:49.000000
15836,Twitter for iPhone,The White House is a “smooth running machine.” We are making some of the biggest and most important deals in our country’s history - with many more to come! The Dems are going crazy!,2018-09-10,16439,71651,1039115242465374208,11:35:54.000000
15923,Twitter for iPhone,"“What will be disclosed is that there was no basis for these FISA Warrants, that the important information was kept from the court, there’s going to be a disproportionate influence of the (Fake) Dossier. Basically you have a counter terrorism tool used to spy on a presidential...",2018-09-18,22835,77212,1042030988518408192,12:42:02.000000
15945,Twitter for iPhone,"We protect the countries of the Middle East, they would not be safe for very long without us, and yet they continue to push for higher and higher oil prices! We will remember. The OPEC monopoly must get prices down now!",2018-09-20,19731,81211,1042733544466989056,11:13:44.000000
15966,Twitter for iPhone,....has been asked to review these documents on an expedited basis. I believe he will move quickly on this (and hopefully other things which he is looking at). In the end I can always declassify if it proves necessary. Speed is very important to me - and everyone!,2018-09-21,16672,67483,1043148165883416576,14:41:18.000000
15981,Twitter for iPhone,"Prime Minster @AbeShinzo is coming up to Trump Tower for dinner but, most importantly, he just had a great landslide victory in Japan. I will congratulate him on behalf of the American people!",2018-09-23,18058,89591,1043995561895108608,22:48:33.000000
16025,Twitter for iPhone,".....deficiencies and mistakes in NAFTA, greatly opens markets to our Farmers and Manufacturers, reduce Trade Barriers to the U.S. and will bring all three Great Nations closer together in competition with the rest of the world. The USMCA is a historic transaction!",2018-10-01,1921,6809,1046711423227842560,10:40:24.000000
16026,Twitter for iPhone,"....deficiencies and mistakes in NAFTA, greatly opens markets to our Farmers and Manufacturers, reduces Trade Barriers to the U.S. and will bring all three Great Nations together in competition with the rest of the world. The USMCA is a historic transaction!",2018-10-01,18158,79307,1046714711268622336,10:53:28.000000
16056,Twitter for iPhone,"The harsh and unfair treatment of Judge Brett Kavanaugh is having an incredible upward impact on voters. The PEOPLE get it far better than the politicians. Most importantly, this great life cannot be ruined by mean &amp; despicable Democrats and totally uncorroborated allegations!",2018-10-04,34356,139389,1047822816580722688,12:16:41.000000
16058,Twitter for iPhone,"This is a very important time in our country. Due Process, Fairness and Common Sense are now on trial!",2018-10-04,28178,115007,1047847548600377344,13:54:58.000000
16157,Twitter for iPhone,“8X more new manufacturing jobs now than with Obama.” @FoxNews  @cvpayne,2018-10-16,15776,68976,1052184484941049856,13:08:24.000000
16191,Twitter for iPhone,"....The assault on our country at our Southern Border, including the Criminal elements and DRUGS pouring in, is far more important to me, as President, than Trade or the USMCA. Hopefully Mexico will stop this onslaught at their Northern Border. All Democrats fault for weak laws!",2018-10-18,24107,90065,1052888451199262720,11:45:43.000000
16261,Twitter for iPhone,"Brian Kemp will be a GREAT Governor of Georgia. Stacey Abrams will destroy the State. Sooooo important, get out and VOTE for Brian!",2018-10-24,17809,65542,1055075245743374336,12:35:15.000000
16286,Twitter for iPhone,"Twitter has removed many people from my account and, more importantly, they have seemingly done something that makes it much harder to join - they have stifled growth to a point where it is obvious to all. A few weeks ago it was a Rocket Ship, now it is a Blimp! Total Bias?",2018-10-26,41805,141176,1055822810940129280,14:05:49.000000
16434,Twitter for iPhone,"Florida, very important - get out and vote for Florida Congressional Candidate Michael Waltz (R). He has my Strong Endorsement!",2018-11-06,16385,75166,1059896399595225088,19:52:48.000000
16439,Twitter for iPhone,".@DavidAsmanfox  “How do the Democrats respond to this? Think of how his position with Republicans improves-all the candidates who won tonight. They realize how important he is because of what he did in campaigning for them. They owe him their political career.” Thanks, I agree!",2018-11-07,12614,62877,1060061704850206720,06:49:40.000000
16479,Twitter for iPhone,".....hundreds of billions of dollars, for the great privilege of losing hundreds of billions of dollars with these same countries on trade. I told them that this situation cannot continue - It is, and always has been, ridiculously unfair to the United States. Massive amounts.....",2018-11-12,18266,79950,1061954325843468288,12:10:16.000000
16485,Twitter for iPhone,"Hopefully, Saudi Arabia and OPEC will not be cutting oil production. Oil prices should be much lower based on supply!",2018-11-12,17856,75667,1062047641889095680,18:21:04.000000
16567,Twitter for iPhone,"I will be in Gulfport and Tupelo, Mississippi, on Monday night doing two Rallies for Senator Hyde-Smith, who has a very important Election on Tuesday. She is an outstanding person who is strong on the Border, Crime, Military, our great Vets, Healthcare &amp; the 2nd A. Needed in D.C.",2018-11-25,18759,75882,1066670550708301824,12:30:51.000000
16570,Twitter for iPhone,"So great that oil prices are falling (thank you President T). Add that, which is like a big Tax Cut, to our other good Economic news. Inflation down (are you listening Fed)!",2018-11-25,23248,111647,1066689688600281088,13:46:54.000000
16583,Twitter for iPhone,Brad Raffensperger will be a fantastic Secretary of State for Georgia - will work closely with @BrianKempGA. It is really important that you get out and vote for Brad - early voting....,2018-11-26,12276,49799,1067151248040824832,20:20:58.000000
16621,Twitter for iPhone,"Just signed one of the most important, and largest, Trade Deals in U.S. and World History. The United States, Mexico and Canada worked so well together in crafting this great document. The terrible NAFTA will soon be gone. The USMCA will be fantastic for all!",2018-11-30,27974,125660,1068516326010830848,14:45:18.000000
16623,Twitter for iPhone,Great reviews on the USMCA - sooo much better than NAFTA!,2018-11-30,13169,64861,1068601345949687808,20:23:09.000000
16631,Twitter for iPhone,China has agreed to reduce and remove tariffs on cars coming into China from the U.S. Currently the tariff is 40%.,2018-12-03,31945,141328,1069441198157455360,04:00:25.000000
16634,Twitter for iPhone,"President Xi and I have a very strong and personal relationship. He and I are the only two people that can bring about massive and very positive change, on trade and far beyond, between our two great Nations. A solution for North Korea is a great thing for China and ALL!",2018-12-03,14471,65427,1069581524180324352,13:18:01.000000
16654,Twitter for iPhone,"“China officially echoed President Donald Trump’s optimism over bilateral trade talks. Chinese officials have begun preparing to restart imports of U.S. Soybeans &amp; Liquified Natural Gas, the first sign confirming the claims of President Donald Trump and the White House that......",2018-12-05,14786,65166,1070298360572198912,12:46:28.000000
16660,Twitter for iPhone,"Hopefully OPEC will be keeping oil flows as is, not restricted. The World does not want to see, or need, higher oil prices!",2018-12-05,17329,85502,1070328136150200320,14:44:48.000000
16661,Twitter for iPhone,"Doug Wead, a truly great presidential historian, had a wonderful take on a very beautiful moment in history, the funeral service today of President Bush. Doug was able to brilliantly cover some very important and interesting periods of time! @LouDobbs",2018-12-06,13197,73312,1070504263606890496,02:24:40.000000
16665,Twitter for iPhone,"Does the Fake News Media ever mention the fact that Republicans, with the very important help of my campaign Rallies, WON THE UNITED STATES SENATE, 53 to 47? All I hear is that the Open Border Dems won the House. Senate alone approves judges &amp; others. Big Republican Win!",2018-12-07,25194,110890,1070837085538525184,00:27:11.000000
16685,Twitter for iPhone,It is being reported that Leakin' James Comey was told by Department of Justice attorneys not to answer the most important questions. Total bias and corruption at the highest levels of previous Administration. Force him to answer the questions under oath!,2018-12-07,28696,105887,1071159669949911040,21:49:01.000000
16711,Twitter for iPhone,"....People do not yet realize how much of the Wall, including really effective renovation, has already been built. If the Democrats do not give us the votes to secure our Country, the Military will build the remaining sections of the Wall. They know how important it is!",2018-12-11,28478,119626,1072471575956504576,12:42:03.000000
16713,Twitter for iPhone,Very productive conversations going on with China! Watch for some important announcements!,2018-12-11,16605,81650,1072480983683870720,13:19:26.000000
16721,Twitter for iPhone,"I often stated, “One way or the other, Mexico is going to pay for the Wall.” This has never changed. Our new deal with Mexico (and Canada), the USMCA, is so much better than the old, very costly &amp; anti-USA NAFTA deal, that just by the money we save, MEXICO IS PAYING FOR THE WALL!",2018-12-13,27554,117678,1073195450033950720,12:38:28.000000
16764,Twitter for iPhone,Today I am making good on my promise to defend our Farmers &amp; Ranchers from unjustified trade retaliation by foreign nations. I have authorized Secretary Perdue to implement the 2nd round of Market Facilitation Payments. Our economy is stronger than ever–we stand with our Farmers!,2018-12-17,25031,112625,1074774781420015616,21:14:10.000000
16781,Twitter for iPhone,"Mexico is paying (indirectly) for the Wall through the new USMCA, the replacement for NAFTA! Far more money coming to the U.S. Because of the tremendous dangers at the Border, including large scale criminal and drug inflow, the United States Military will build the Wall!",2018-12-19,23954,98828,1075386058282545152,13:43:10.000000
16833,Twitter for iPhone,"When President Obama ingloriously fired Jim Mattis, I gave him a second chance. Some thought I shouldn’t, I thought I should. Interesting relationship-but I also gave all of the resources that he never really had. Allies are very important-but not when they take advantage of U.S.",2018-12-23,25500,115813,1076663817831153664,02:20:32.000000
16844,Twitter for iPhone,"The most important way to stop gangs, drugs, human trafficking and massive crime is at our Southern Border. We need Border Security, and as EVERYONE knows, you can’t have Border Security without a Wall. The Drones &amp; Technology are just bells and whistles. Safety for America!",2018-12-24,24085,100773,1077052604499353600,04:05:26.000000
16847,Twitter for iPhone,"Virtually every Democrat we are dealing with today strongly supported a Border Wall or Fence. It was only when I made it an important part of my campaign, because people and drugs were pouring into our Country unchecked, that they turned against it. Desperately needed!",2018-12-24,25312,108934,1077210242574942208,14:31:50.000000
16875,Twitter for iPhone,"....The United States looses soooo much money on Trade with Mexico under NAFTA, over 75 Billion Dollars a year (not including Drug Money which would be many times that amount), that I would consider closing the Southern Border a “profit making operation.” We build a Wall or.....",2018-12-28,23736,101103,1078632205210058752,12:42:12.000000
16876,Twitter for iPhone,".....close the Southern Border. Bring our car industry back into the United States where it belongs. Go back to pre-NAFTA, before so many of our companies and jobs were so foolishly sent to Mexico. Either we build (finish) the Wall or we close the Border......",2018-12-28,25309,108158,1078634025412116480,12:49:26.000000
16903,Twitter for iPhone,"MEXICO IS PAYING FOR THE WALL through the many billions of dollars a year that the U.S.A. is saving through the new Trade Deal, the USMCA, that will replace the horrendous NAFTA Trade Deal, which has so badly hurt our Country. Mexico &amp; Canada will also thrive - good for all!",2019-01-01,23882,104440,1079900120047603712,00:40:26.000000
16926,Twitter for iPhone,Important meeting today on Border Security with Republican and Democrat Leaders in Congress. Both parties must work together to pass a Funding Bill that protects this Nation and its people – this is the first and most important duty of government...,2019-01-03,23145,115649,1080616636363743232,00:07:37.000000
16955,Twitter for iPhone,"“The number of employed Americans has now set a 14th record under President Trump. Over the year, average hourly earnings have increased by 84 cents, or 3.2%. Participation Rate hits Trump-Era High.” CNS NEWS.  And we will do even better with new trade deals and all else!",2019-01-06,17169,77537,1081725924457041920,01:35:32.000000
16974,Twitter for iPhone,"“The President is the biggest and best supporter of the Steel Industry in many years. We are now doing really well. The Tariffs let us compete. Was unfair that the Steel Industry lost its jobs to unfair trade laws. Very positive outcome.” Mark Glyptis, United Steelworkers",2019-01-08,22152,102601,1082626249984491520,13:13:06.000000
16998,Twitter for iPhone,"Because of the Democrats intransigence on Border Security and the great importance of Safety for our Nation, I am respectfully cancelling my very important trip to Davos, Switzerland for the World Economic Forum. My warmest regards and apologies to the @WEF!",2019-01-10,21503,95295,1083426878336036864,18:14:31.000000
17005,Twitter for iPhone,"I often said during rallies, with little variation, that “Mexico will pay for the Wall.” We have just signed a great new Trade Deal with Mexico. It is Billions of Dollars a year better than the very bad NAFTA deal which it replaces. The difference pays for Wall many times over!",2019-01-11,28752,129907,1083696274182995968,12:05:00.000000
17017,Twitter for iPhone,....the FBI was in complete turmoil (see N.Y. Post) because of Comey’s poor leadership and the way he handled the Clinton mess (not to mention his usurpation of powers from the Justice Department). My firing of James Comey was a great day for America. He was a Crooked Cop......,2019-01-12,21913,94976,1084065832941031424,12:33:30.000000
17043,Twitter for iPhone,"“Gas prices drop across the United States because President Trump has deregulated Energy and we are now  producing a great deal more oil than ever before.” @foxandfriends  But this is bad news for Russia, why would President Trump do such a thing? Thought he worked for Kremlin?",2019-01-14,19471,85458,1084785809000185856,12:14:25.000000
17060,Twitter for iPhone,"For decades, politicians promised to secure the border, fix our trade deals, bring back our factories, get tough on China, move the Embassy to Jerusalem, make NATO pay their fair share, and so much else - only to do NOTHING (or worse)....",2019-01-14,32094,140767,1084938160516169728,22:19:49.000000
17087,Twitter for iPhone,"RT @realDonaldTrump: For decades, politicians promised to secure the border, fix our trade deals, bring back our factories, get tough on Ch…",2019-01-18,32129,0,1086070195481763840,01:18:07.000000
17105,Twitter for iPhone,"RT @SebGorka: ""We will b protected by grt men &amp; women of r military &amp; law enforcmt &amp; most importantly, we will b protected by God"" https://…",2019-01-19,30967,0,1086438806461374464,01:42:51.000000
17126,Twitter for iPhone,"Always heard that as President, “it’s all about the economy!” Well, we have one of the best economies in the history of our Country. Big GDP, lowest unemployment, companies coming back to the U.S. in BIG numbers, great new trade deals happening, &amp; more. But LITTLE media mention!",2019-01-20,23838,109033,1086966588752969728,12:40:04.000000
17167,Twitter for iPhone,"Last year was the best year for American Manufacturing job growth since 1997, or 21 years. The previous administration said manufacturing will not come back to the U.S., “you would need a magic wand.” I guess I found the MAGIC WAND - and it is only getting better!",2019-01-21,26899,113479,1087369882344349696,15:22:36.000000
17172,Twitter for iPhone,"China posts slowest economic numbers since 1990 due to U.S. trade tensions and new policies. Makes so much sense for China to finally do a Real Deal, and stop playing around!",2019-01-21,20519,100978,1087469381586771968,21:57:59.000000
17190,Twitter for iPhone,"Deroy Murdock, National Review: “We are now exporting oil, which is the first time in my lifetime - we are right now the largest producer of oil and gas. This is not good if you’re Vladimir Putin where your chief export is oil. W.H. Agent - Not good for Kremlin.” @TuckerCarlson",2019-01-23,28613,119418,1087892911734382592,02:00:56.000000
17198,Twitter for iPhone,"....alternative venue for the SOTU Address because there is no venue that can compete with the history, tradition and importance of the House Chamber. I look forward to giving a “great” State of the Union Address in the near future!",2019-01-24,19491,94762,1088289916826648576,04:18:30.000000
17204,Twitter for iPhone,"...back home where they belong, no more Rockets or M’s being fired over Japan or anywhere else and, most importantly, no Nuclear Testing. This is more than has ever been accomplished with North Korea, and the Fake News knows it. I expect another good meeting soon, much potential!",2019-01-24,21611,108330,1088429823561814016,13:34:26.000000
17236,Twitter for iPhone,"Tariffs on the “dumping” of Steel in the United States have totally revived our Steel Industry. New and expanded plants are happening all over the U.S. We have not only saved this important industry, but created many jobs. Also, billions paid to our treasury. A BIG WIN FOR U.S.",2019-01-28,27849,125958,1089874871247687680,13:16:32.000000
17244,Twitter for iPhone,Maduro willing to negotiate with opposition in Venezuela following U.S. sanctions and the cutting off of oil revenues. Guaido is being targeted by Venezuelan Supreme Court. Massive protest expected today. Americans should not travel to Venezuela until further notice.,2019-01-30,28667,89203,1090566017238093824,11:02:54.000000
17260,Twitter for iPhone,China’s top trade negotiators are in the U.S. meeting with our representatives. Meetings are going well with good intent and spirit on both sides. China does not want an increase in Tariffs and feels they will do much better if they make a deal. They are correct. I will be......,2019-01-31,14219,67216,1090953323895840768,12:41:56.000000
17309,Twitter for iPhone,"Not only did Senator Burr’s Committee find No Collusion by the Trump Campaign and Russia, it’s important because they interviewed 200 witnesses and 300,000 pages of documents, &amp; the Committee has direct access to intelligence information that’s Classified. @GreggJarrett",2019-02-08,22281,87159,1093847784573280256,12:23:29.000000
17311,Twitter for iPhone,"The mainstream media has refused to cover the fact that the head of the VERY important Senate Intelligence Committee, after two years of intensive study and access to Intelligence that only they could get, just stated that they have found NO COLLUSION between “Trump” &amp; Russia....",2019-02-08,27046,103193,1093869087908941824,13:48:08.000000
17321,Twitter for iPhone,"RT @seanhannity: TRUMP: “Not only did Senator Burr’s Committee find No Collusion by the Trump Campaign and Russia, it’s important because t…",2019-02-09,14773,0,1094247546829058048,14:51:59.000000
17331,Twitter for iPhone,"I think it is very important for the Democrats to press forward with their Green New Deal. It would be great for the so-called “Carbon Footprint” to permanently eliminate all Planes, Cars, Cows, Oil, Gas &amp; the Military - even if no other country would do the same. Brilliant!",2019-02-09,40850,176043,1094375749279248384,23:21:25.000000
17354,Twitter for iPhone,"Coal is an important part of our electricity generation mix and @TVAnews should give serious consideration to all factors before voting to close viable power plants, like Paradise #3 in Kentucky!",2019-02-11,19008,88306,1095080896342814720,22:03:25.000000
17374,Twitter for iPhone,RT @SenTedCruz: Report: Texas crude oil production breaks 1970s record https://t.co/RHpaMLX7G2 via @houstonchron,2019-02-14,14685,0,1095849007350460416,00:55:37.000000
17482,Twitter for iPhone,"I am pleased to report that the U.S. has made substantial progress in our trade talks with China on important structural issues including intellectual property protection, technology transfer, agriculture, services, currency, and many other issues. As a result of these very......",2019-02-24,22326,110528,1099800961089003520,22:39:17.000000
17483,Twitter for iPhone,"....productive talks, I will be delaying the U.S. increase in tariffs now scheduled for March 1. Assuming both sides make additional progress, we will be planning a Summit for President Xi and myself, at Mar-a-Lago, to conclude an agreement. A very good weekend for U.S. &amp; China!",2019-02-24,21982,106320,1099803719435239424,22:50:14.000000
17490,Twitter for iPhone,"Meeting for breakfast with our Nation’s Governors - then off to Vietnam for a very important Summit with Kim Jong Un. With complete Denuclearization, North Korea will rapidly become an Economic Powerhouse. Without it, just more of the same. Chairman Kim will make a wise decision!",2019-02-25,15959,76836,1100012620441100288,12:40:20.000000
17499,Twitter for iPhone,China Trade Deal (and more) in advanced stages. Relationship between our two Countries is very strong. I have therefore agreed to delay U.S. tariff hikes. Let’s see what happens?,2019-02-25,15973,79728,1100126391729774592,20:12:25.000000
17533,Twitter for iPhone,"....for Otto’s mistreatment and death. Most important, Otto Warmbier will not have died in vain. Otto and his family have become a tremendous symbol of strong passion and strength, which will last for many years into the future. I love Otto and think of him often!",2019-03-01,20585,107916,1101588728500363264,21:03:14.000000
17535,Twitter for iPhone,....and I did not increase their second traunch of Tariffs to 25% on March 1st. This is very important for our great farmers - and me!,2019-03-01,18029,104452,1101620176947236864,23:08:11.000000
17556,Twitter for iPhone,"For the Democrats to interview in open hearings a convicted liar &amp; fraudster, at the same time as the very important Nuclear Summit with North Korea, is perhaps a new low in American politics and may have contributed to the “walk.” Never done when a president is overseas. Shame!",2019-03-04,24088,97853,1102373344987496448,01:01:01.000000
17618,Twitter for iPhone,"....as Secretary of the Air Force, and I know she will be equally great in the very important world of higher education. A strong thank you to Heather for her service.",2019-03-08,9760,63212,1104091299718811648,18:47:33.000000
17729,Twitter for iPhone,Congratulations @Toyota! BIG NEWS for U.S. Auto Workers! The USMCA is already fixing the broken NAFTA deal. https://t.co/f9iHprPk5B,2019-03-14,18015,72816,1106228159811330048,16:18:40.000000
17835,Twitter for iPhone,"After 52 years it is time for the United States to fully recognize Israel’s Sovereignty over the Golan Heights, which is of critical strategic and security importance to the State of Israel and Regional Stability!",2019-03-21,42575,181183,1108772952814899200,16:50:46.000000
17899,Twitter for iPhone,"Very important that OPEC increase the flow of Oil. World Markets are fragile, price of Oil getting too high. Thank you!",2019-03-28,20134,94338,1111244058570248192,12:30:04.000000
17930,Twitter for iPhone,Can you believe that the Radical Left Democrats want to do our new and very important Census Report without the all important Citizenship Question. Report would be meaningless and a waste of the $Billions (ridiculous) that it costs to put together!,2019-04-01,31094,119727,1112702018383212544,13:03:28.000000
17972,Twitter for iPhone,Congratulations to Brian Hagedorn on his big surprise win over a well funded Liberal Democrat in the Great State of Wisconsin for a very important Supreme Court seat. Republicans are producing big for Wisconsin!,2019-04-05,13158,60209,1114207016032002048,16:43:48.000000
18027,Twitter for iPhone,"The World Trade Organization finds that the European Union subsidies to Airbus has adversely impacted the United States, which will now put Tariffs on $11 Billion of EU products! The EU has taken advantage of the U.S. on trade for many years. It will soon stop!",2019-04-09,20112,76045,1115578769518018560,11:34:39.000000
18119,Twitter for iPhone,"Spoke to @TigerWoods to congratulate him on the great victory he had in yesterday’s @TheMasters, &amp; to inform him that because of his incredible Success &amp; Comeback in Sports (Golf) and, more importantly, LIFE, I will be presenting him with the PRESIDENTIAL MEDAL OF FREEDOM!",2019-04-15,33868,172018,1117843954437767168,17:35:41.000000
18123,Twitter for iPhone,"A must read, Andy McCarthy’s column today, “Dirty dealings of dirt devils who concocted Trump-Russia probe.” The greatest Scam in political history. If the Mainstream Media were honest, which they are not, this story would be bigger and more important than Watergate. Someday!",2019-04-16,25257,88188,1118137564173565952,13:02:23.000000
